0.0343386731487731,0.00234257151791273,0.000195478073658257,0.00525300745822568,0.00012210979186438,0.0032231158127994,0.00310447024016504,1.90608025198002e-05,0.00655110834266901,0.0029841487000174,0.00113402374605661,7.12295757182134e-05,9.75175906599068e-05,0.00409551786977987,0,0.000246821769466094,0,0.000628557772492415,0,0.00284771472161424,0.00213111653045472,0.00276219019746166,0.00411408819270978,0.000821761295149268,0.000478327014792402,0.00628896237019302,0.000787401297352077
0.0334313339983334,0.00272787780079137,0.000108026691399924,0.00544092633800731,0,0.00320528607201038,0.0028939651997579,2.25168152882409e-05,0.00618602321961519,0.00268094902758063,0.00104808303815462,7.6459901179597e-05,7.23754671066875e-05,0.00432570376259468,4.58659557515705e-05,6.84112079116717e-05,3.01376177506729e-05,0.000458336573835055,6.91950322391578e-05,0.00282549137782171,0.00215389425786429,0.00297891668257993,0.00400229414825026,0.00114463896954924,0.000578659834334115,0.00682185965397521,0.000828018665978705
0.032496656614176,0.0031460595051208,4.4086496392492e-05,0.00563071214339796,2.4185805542723e-05,0.00321232805323737,0.00272339409876709,1.50184412615524e-05,0.00579700790390328,0.0023578846168125,0.000959059204421368,8.42319793255125e-05,4.86286785869937e-05,0.00469920472765568,0.000108261742683611,0,6.46448122419906e-05,0.000436846767338886,0.000150082887307387,0.00278636155658917,0.00214936270637302,0.00312481783587397,0.00385793848911091,0.00148565742067136,0.000914668211959495,0.00716005949121365,0.000851878869946645
0.0315525200830463,0.00359344914938077,7.49148012779813e-06,0.00582079199203895,0.000167391277004699,0.00324855033346768,0.00259509058579362,4.31926933269834e-06,0.00539518013846676,0.00202067423278009,0.000867922000722567,9.36789932459711e-05,2.69660311499819e-05,0.00518710262864618,0.000184182634669013,4.28156775988811e-05,0.000101759904558532,0.000541360579651262,0.000240569424079716,0.00272812301397879,0.00212175144239578,0.00320401330013979,0.00371397684057253,0.00180937085475578,0.00128644053443724,0.00729511429983736,0.000858079823034858
0.0306156024771526,0.00406560838244196,0,0.0060095378032521,0.000389731180462205,0.00331829542951555,0.00250817663059817,0,0.00499068962307696,0.00167591186876138,0.000775741738245035,0.000103878144458423,8.60477907112874e-06,0.00576179093520369,0.000270250182737592,0.000176212013215997,0.000138656596185424,0.000711130031208031,0.000337666897443932,0.00264936744793363,0.00207626639530174,0.00322352354467419,0.00360506804755081,0.0020973470919702,0.00161865571846264,0.00722717537725618,0.000847567338518661
0.0297005541405145,0.00455564052176445,2.08238936396879e-05,0.00619538979521609,0.000654495594791146,0.00342490188295091,0.00245917191830556,1.28637906506347e-05,0.0045923261118494,0.00133104513863851,0.000683702180604856,0.000113967592718958,0,0.00639697572462623,0.000362881898357576,0.000367662412176277,0.000172182324051117,0.000893849814813607,0.000437765821357112,0.00254949364803447,0.00201860984469276,0.00319238421112869,0.00356022981653719,0.00234176984566443,0.00188054651371707,0.00696462370391362,0.000822814573093924
0.0288193690496275,0.00505417810124131,6.67817151868364e-05,0.00637692474205882,0.000934594633027909,0.0035694573124162,0.00244280930788188,5.38449840815385e-05,0.0042072769197211,0.000994583420676684,0.000593102877145419,0.000123226196043898,9.16381568922002e-06,0.00706668569924717,0.000458384294143503,0.00058504570642763,0.000199679384337028,0.00105751288640042,0.000536949518208755,0.00242872518265385,0.00195449649299819,0.0031206678997581,0.00359471970947216,0.00254200318740816,0.00205843733655442,0.00652351337851518,0.000787387737888661
0.0279810077354346,0.0055506934760469,0.000133029936261259,0.00655285590549917,0.00121216432121729,0.0037497239616452,0.00245284889491315,0.000132362072926678,0.0038410151564625,0.000676864786975119,0.000505326577391148,0.000131121169562058,2.26282460756298e-05,0.00774421718876233,0.000553056652773309,0.000803093912070513,0.000219701076297685,0.00118415645324925,0.000631319690969271,0.00228814194002195,0.00188923848675272,0.00301852943186007,0.0037056041248693,0.00270245854175663,0.00214927460457299,0.00592705523780196,0.000745406805548178
0.0271912976166997,0.006035771876732,0.000214025716850443,0.00672196917913171,0.00147622805198603,0.00395959069394478,0.00248274736802187,0.000254404764600202,0.00349728882926341,0.000392059820137471,0.000421756648167298,0.000137328133611965,3.57816613564324e-05,0.00840160203839818,0.000643354858709349,0.00100463999030847,0.000232514684891655,0.0012641648167092,0.000717320967941994,0.00212972414357176,0.00182746221443309,0.00289535464325234,0.0038741639905492,0.00283081046348095,0.00215834340135784,0.00520543844674233,0.000700928368860233
0.0264530908512329,0.00650385027134685,0.000304366258345575,0.00688301649939453,0.00172058075404593,0.00418920957283714,0.0025261344735472,0.000420986501142354,0.00317817955813594,0.000162316063854654,0.00034365183990312,0.000141724199435273,4.80045989450999e-05,0.00900984541673807,0.000726115068320569,0.00117976469823507,0.000240336985264287,0.00129329559179345,0.000792061072191644,0.00195639204742179,0.00177298997359955,0.00275907085807092,0.00407334453044901,0.00293622181096598,0.00209800060753977,0.00439651506098701,0.000657310737375032
